"playerid","round_num","group_coop","decision0d1c","group","condition","session","ingroup","biased","identities","empanel_id"
"MDbJQOVf",11,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4083363247_78914_01"
"MDbJQOVf",11,3,0,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"MDbJQOVf",11,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"mn9JA7Xk",11,1,0,"0","Biased-2","e2.4_2017-08-27",0,1,0,"1686963147_78419_01"
"mn9JA7Xk",11,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1686963147_78419_01"
"MNqgePjh",11,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4018908883_78914_01"
"MNqgePjh",11,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4018908883_78914_01"
"MpPYLTx8",11,2,0,"3","Biased-4","e2.1_2017-09-01",0,1,1,"4098573336_78419_01"
"MpPYLTx8",11,3,0,"3","Biased-4","e2.1_2017-09-01",1,1,1,"4098573336_78419_01"
"MyTwrheb",11,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"044749_S02_01"
"n7jGHdyD",11,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"006536_S01_01"
"nAG0uwdt",11,0,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4141905748_78419_01"
"nAG0uwdt",11,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4141905748_78419_01"
"NazHAhes",11,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4210188230_78419_01"
"NazHAhes",11,1,0,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4210188230_78419_01"
"nmQ27e1C",11,2,0,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",11,3,0,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",11,1,0,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4209526288_78419_01"
"nQ9GHNJp",11,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4148901480_78419_01"
"nQ9GHNJp",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4148901480_78419_01"
"nQqxye9N",11,1,0,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4206005428_78419_01"
"nQqxye9N",11,0,0,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4206005428_78419_01"
"nVLWjcHt",11,1,1,"0","Biased-2","e2.4_2017-09-01",0,1,0,"4083364355_5107_01"
"nVLWjcHt",11,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"4083364355_5107_01"
"NXZbh3Db",11,2,1,"3","Biased-4","e2.2_2017-08-24",0,1,1,"069622_S02_02"
"O5c1zblg",11,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4198741919_78419_01"
"O5c1zblg",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4198741919_78419_01"
"O80GJs4W",11,2,0,"0","Biased-4","e2.1_2017-08-23",0,1,1,"142804_3992_02"
"O80GJs4W",11,0,1,"0","Biased-4","e2.1_2017-08-23",1,1,1,"142804_3992_02"
"O9d6fpD7",11,2,1,"1","Biased-4","e2.1_2017-08-23",0,1,1,"1696776375_78419_01"
"O9d6fpD7",11,1,1,"1","Biased-4","e2.1_2017-08-23",1,1,1,"1696776375_78419_01"
"OGBTpuSV",11,0,1,"1","Biased-2","e2.4_2017-09-01",0,1,0,"4210176607_78419_01"
"OGBTpuSV",11,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4210176607_78419_01"
"ogOTJ9Nc",11,1,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4224779815_78419_01"
"ogOTJ9Nc",11,3,0,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4224779815_78419_01"
"ogOTJ9Nc",11,2,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4224779815_78419_01"
"OlxN44Q7",11,2,1,"1","Biased-4","e2.1_2017-09-01",0,1,1,"128143_3992_01"
"OmtdCXCq",11,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4224774627_78419_01"
"OmtdCXCq",11,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4224774627_78419_01"
"oNlAMbPd",11,0,0,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4142208842_78419_01"
"oNlAMbPd",11,1,0,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4142208842_78419_01"
"OReMOWzo",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4142224906_78419_01"
"OReMOWzo",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4142224906_78419_01"
"OS83QMIt",11,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4206005848_78419_01"
"OTER4w1T",11,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"1743838971_78419_01"
"OTER4w1T",11,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"1743838971_78419_01"
"Owokimvp",11,0,0,"0","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",1,0,0,"1698995672_78419_01"
"Owokimvp",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",0,0,0,"1698995672_78419_01"
"oyXJ9Za4",11,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",11,1,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",11,0,0,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"157869_3992_01"
"oyXJ9Za4",11,3,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"p8deTL4y",11,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4173230988_78419_01"
"p8deTL4y",11,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4173230988_78419_01"
"pBdKEZTo",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4224779173_78419_01"
"pBdKEZTo",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4224779173_78419_01"
"PDbvxhQc",11,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"121889_3992_01"
"PDbvxhQc",11,0,0,"0","Biased-2","e2.3_2017-08-31",1,1,0,"121889_3992_01"
"PwGBatMI",11,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"097748_3992_01"
"PwGBatMI",11,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"097748_3992_01"
"Q9i4RgWN",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4014781643_78914_01"
"Q9i4RgWN",11,1,0,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4014781643_78914_01"
"QDp3ovL3",11,1,0,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4182979840_78419_01"
"QDp3ovL3",11,0,0,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4182979840_78419_01"
"QjQdnO40",11,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4083328852_78914_01"
"QjQdnO40",11,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4083328852_78914_01"
"QNtrDfhl",11,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4206007682_78419_01"
"QNtrDfhl",11,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4206007682_78419_01"
"qqUGu3kS",11,0,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"qqUGu3kS",11,3,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"qqUGu3kS",11,2,1,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4191252363_5107_01"
"QShMToNs",11,1,0,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4141908830_78419_01"
"QShMToNs",11,0,0,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4141908830_78419_01"
"QXNE4Fr9",11,0,1,"0","Unbiased-2","e2.6_2017-09-21",1,0,0,"4148866744_78419_01"
"QY65oXAS",11,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"023401_S01_HH"
"QY65oXAS",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"023401_S01_HH"
"qy6qp9r6",11,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4222269674_78419_01"
"qy6qp9r6",11,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4222269674_78419_01"
"QYgGWuFm",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4198749799_78419_01"
"QYgGWuFm",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4198749799_78419_01"
"RaFBze1f",11,0,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"137234_3992_02"
"RaFBze1f",11,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"137234_3992_02"
"rASdAjzN",11,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4182947893_78419_01"
"rASdAjzN",11,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rASdAjzN",11,0,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rASdAjzN",11,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rCOFf22U",11,2,0,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4174330538_78419_01"
"REYE9Wvx",11,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4148885330_78419_01"
"REYE9Wvx",11,0,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4148885330_78419_01"
"Rkqqlnm0",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4109820709_78419_01"
"Rkqqlnm0",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4109820709_78419_01"
"RNTqSbN2",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"1834436193_78419_01"
"RNTqSbN2",11,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"1834436193_78419_01"
"RtheYJJO",11,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4209518345_78419_01"
"RXIiD3rP",11,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"062838_S02_01"
"S2AgJ1pT",11,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"143881_3992_01"
"S2AgJ1pT",11,3,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"143881_3992_01"
"S2AgJ1pT",11,2,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"143881_3992_01"
"s38hPaM8",11,0,0,"0","Biased-4","e2.1_2017-08-24",1,1,1,"4198738768_78419_01"
"s38hPaM8",11,2,0,"0","Biased-4","e2.1_2017-08-24",0,1,1,"4198738768_78419_01"
"S9a33uXU",11,3,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",0,0,1,"4191195351_5107_01"
"S9a33uXU",11,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",1,0,1,"4191195351_5107_01"
"SglLvmMk",11,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",1,0,0,"052362_S02_01"
"SglLvmMk",11,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",0,0,0,"052362_S02_01"
"SJ4dRWlS",11,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4098587119_78419_01"
"SJ4dRWlS",11,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4098587119_78419_01"
"sJGf8QUk",11,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4174334848_78419_01"
"sJGf8QUk",11,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4174334848_78419_01"
"Sn1EKUkx",11,1,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4222255862_78419_01"
"Sn1EKUkx",11,0,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4222255862_78419_01"
"Sn1EKUkx",11,2,1,"2","Biased-4","e2.4_2017-08-21",1,1,1,"4222255862_78419_01"
"STfPvxel",11,0,0,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4083379780_5107_01"
"STfPvxel",11,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4083379780_5107_01"
"Sw3Et2xV",11,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4224795530_78419_01"
"TgojOpBZ",11,1,1,"0","Biased-2","e2.4_2017-08-31",0,1,0,"4142235125_78419_01"
"TgojOpBZ",11,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"4142235125_78419_01"
"tiUegpsp",11,0,0,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4174335565_78419_01"
"tiUegpsp",11,1,0,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4174335565_78419_01"
"tjR3yjYL",11,0,0,"0","Unbiased-2","e2.6_2017-09-21",1,0,0,"4224783116_78419_01"
"tjR3yjYL",11,1,0,"0","Unbiased-2","e2.6_2017-09-21",0,0,0,"4224783116_78419_01"
"tLntXonO",11,0,1,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"4182955498_78419_01"
"tLntXonO",11,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"4182955498_78419_01"
"tqPAyJE4",11,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224780943_78419_01"
"tqPAyJE4",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224780943_78419_01"
"tSBjUf4V",11,1,0,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4191217222_78914_01"
"tSBjUf4V",11,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4191217222_78914_01"
"tsXNkqxj",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4083281328_78914_01"
"tsXNkqxj",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4083281328_78914_01"
"TyFLs0e7",11,2,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4142233249_78419_01"
"TyFLs0e7",11,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4142233249_78419_01"
"u11rl4QM",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",0,0,0,"1836262314_78419_01"
"u11rl4QM",11,0,0,"0","Unbiased-2","experiment-2.6-unbiased-2-07_10665.csv",1,0,0,"1836262314_78419_01"
"U8hihsFv",11,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4198726251_78419_01"
"uaj5qefo",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4209514667_78419_01"
"uaj5qefo",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4209514667_78419_01"
"uDoUOiDS",11,1,0,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4194570502_78419_01"
"UPZNWdHw",11,2,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"098602_3992_02"
"UPZNWdHw",11,1,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"098602_3992_02"
"UPZNWdHw",11,0,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"098602_3992_02"
"uXJWcSH5",11,2,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"uXJWcSH5",11,1,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"uzQawXg5",11,2,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182930205_78419_01"
"uzQawXg5",11,3,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182930205_78419_01"
"uzQawXg5",11,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",1,0,1,"4182930205_78419_01"
"uzQawXg5",11,0,0,"1","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4182930205_78419_01"
"V05M2ank",11,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",1,0,1,"4182980638_78419_01"
"V05M2ank",11,2,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",0,0,1,"4182980638_78419_01"
"V05M2ank",11,0,1,"1","Unbiased-4","experiment-2.5-unbiased-4-03_10605.csv",0,0,1,"4182980638_78419_01"
"v2eqSRsE",11,2,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"4198749367_78419_01"
"v2eqSRsE",11,0,1,"0","Biased-4","e2.4_2017-08-21",1,1,1,"4198749367_78419_01"
"V8er8tZD",11,0,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",0,0,0,"4109808109_78419_01"
"V8er8tZD",11,1,1,"1","Unbiased-2","experiment-2.6-unbiased-02-05_10663.csv",1,0,0,"4109808109_78419_01"
"vC6lyVef",11,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4224793545_78419_01"
"vC6lyVef",11,1,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"vC6lyVef",11,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"VCRrmEkp",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"046819_S02_02"
"VCRrmEkp",11,0,0,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"046819_S02_02"
"VeNM0aaG",11,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4224774744_78419_01"
"VeNM0aaG",11,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4224774744_78419_01"
"VFkviA4Z",11,1,0,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",1,0,0,"4224817011_78419_01"
"VFkviA4Z",11,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-04_10662.csv",0,0,0,"4224817011_78419_01"
"VG1N0gwz",11,1,0,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4210176637_78419_01"
"VG1N0gwz",11,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4210176637_78419_01"
"vGsN046v",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",0,0,0,"070457_S02_01"
"vGsN046v",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-02_10657.csv",1,0,0,"070457_S02_01"
"VHwMul8t",11,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"1917465972_78419_01"
"VHwMul8t",11,1,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"1917465972_78419_01"
"VT33WV9Z",11,2,0,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4182997487_78419_01"
"VT33WV9Z",11,1,0,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4182997487_78419_01"
"VT33WV9Z",11,3,0,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"4182997487_78419_01"
"vyygRmNe",11,0,0,"1","Biased-2","e2.4_2017-08-27",0,1,0,"4224790653_78419_01"
"vyygRmNe",11,1,0,"1","Biased-2","e2.4_2017-08-27",1,1,0,"4224790653_78419_01"
"w2NyOm6v",11,2,1,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4222270010_78419_01"
"w6uhkiFK",11,2,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",11,1,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",11,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"4210181764_78419_01"
"w6uhkiFK",11,3,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w8xhRZT0",11,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4224772520_78419_01"
"w8xhRZT0",11,2,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4224772520_78419_01"
"WCJJbu4i",11,2,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"WCJJbu4i",11,0,1,"0","Biased-4","e2.4_2017-08-21",1,1,1,"143967_3992_01"
"WCJJbu4i",11,1,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"wcuIZKR6",11,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"107651_3992_01"
"wcuIZKR6",11,1,1,"1","Biased-2","e2.4_2017-08-27",1,1,0,"107651_3992_01"
"Wd5JCBnA",11,0,1,"1","Unbiased-2","e2.6_2017-09-21",0,0,0,"4222259624_78419_01"
"WdTeyb1v",11,1,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"WdTeyb1v",11,0,1,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"whahIH1R",11,2,1,"3","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4210181303_78419_01"
"whahIH1R",11,3,1,"3","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",1,0,1,"4210181303_78419_01"
"wKBuViKl",11,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4128108027_78419_01"
"wKBuViKl",11,3,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"4128108027_78419_01"
"Ws7la4PW",11,1,1,"2","Biased-4","e2.1_2017-09-01",0,1,1,"4206013352_78419_01"
"Ws7la4PW",11,2,1,"2","Biased-4","e2.1_2017-09-01",1,1,1,"4206013352_78419_01"
"WshDL9Y8",11,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4205995222_78419_01"
"WshDL9Y8",11,1,1,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4205995222_78419_01"
"wTEFmE3O",11,2,0,"1","Biased-4","e2.1_2017-09-03",0,1,1,"165723_3992_02"
"wTp1IeLg",11,2,1,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4084845679_85735_01"
"wTp1IeLg",11,1,1,"3","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"4084845679_85735_01"
"wU4n9hI1",11,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4198699806_78419_01"
"WWu7Huzj",11,1,1,"0","Unbiased-2","e2.6_2017-09-16",0,0,0,"142674_3992_02"
"wZT18Vvb",11,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4182914445_78419_01"
"X2Etb0NR",11,3,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4029732978_78914_01"
"X2Etb0NR",11,0,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",0,0,1,"4029732978_78914_01"
"X2Etb0NR",11,2,1,"2","Unbiased-4","experiment-2.5-unbiased-4-02_10604.csv",1,0,1,"4029732978_78914_01"
"x7QzBBkz",11,0,1,"0","Unbiased-2","e2.6_2017-09-21",1,0,0,"4009917197_78914_01"
"xA3rMUGc",11,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"4224782522_78419_01"
"XbHbP8Zo",11,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4098583319_78419_01"
"XbHbP8Zo",11,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4098583319_78419_01"
"XCnmdDUg",11,2,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4222256011_78419_01"
"xfxbvdKr",11,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4083282359_5107_01"
"xfxbvdKr",11,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4083282359_5107_01"
"xLVYhdKY",11,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4205986177_78419_01"
"xLVYhdKY",11,0,0,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4205986177_78419_01"
"xqyUXbmR",11,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"1796202230_78419_01"
"xTbXY5rZ",11,2,1,"3","Unbiased-4","experiment-2.5-unbiased-4-06_10608.csv",0,0,1,"4098574967_78419_01"
"Xu1iETkg",11,0,1,"0","Unbiased-2","e2.6_2017-09-16",1,0,0,"4198746872_78419_01"
"XUr96Ljm",11,1,0,"2","Biased-4","e2.2_2017-08-24",0,1,1,"750812_S02_01"
"XUr96Ljm",11,2,0,"2","Biased-4","e2.2_2017-08-24",1,1,1,"750812_S02_01"
"xVhTD9ye",11,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"1936662885_78419_01"
"XY8hOWgz",11,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4198748387_78419_01"
"XzHeyDPf",11,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"1741182395_78419_01"
"XzHeyDPf",11,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"1741182395_78419_01"
"xZhr6io9",11,1,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"4222263952_78419_01"
"y7SXKZDi",11,2,1,"0","Biased-4","e2.1_2017-08-28",0,1,1,"81614155_23694_01"
"YJLgFM05",11,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4098578922_78419_01"
"yjY4AK7r",11,1,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"090869_3992_02"
"yjY4AK7r",11,3,1,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"090869_3992_02"
"yjY4AK7r",11,2,0,"2","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"090869_3992_02"
"ypXlRPy1",11,1,1,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",1,0,1,"81616312_23694_01"
"ypXlRPy1",11,3,0,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"81616312_23694_01"
"ypXlRPy1",11,2,0,"1","Unbiased-4","experiment-2.5-unbiased-4-01_10603.csv",0,0,1,"81616312_23694_01"
"yQO6mTUz",11,0,0,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",0,0,0,"1821993440_78419_01"
"yQO6mTUz",11,1,1,"1","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"1821993440_78419_01"
"yqYQTF8v",11,0,1,"0","Unbiased-2","experiment-2.6-unbiased-2-08_10666.csv",1,0,0,"4209520966_78419_01"
"yS7k437O",11,0,1,"0","Biased-4","e2.1_2017-08-24",1,1,1,"4224776793_78419_01"
